customer_id;customer_type;loan_account_number;loan_status_code;days_past_due;final_maturity_date;total_installment_count;outstanding_installment_count;paid_installment_count;first_payment_date;original_loan_amount;outstanding_principal_balance;nominal_interest_rate;total_interest_amount;kkdf_rate;kkdf_amount;bsmv_rate;bsmv_amount;grace_period_months;installment_frequency;loan_start_date;loan_closing_date;insurance_included;customer_district_code;customer_province_code;internal_rating;external_rating
CUST_02855;I;LOAN_007958;A;0;20251226;11;6;5;20250126;112030;67460;57.01;1171.92;13.68;183.96;16.28;169.87;0;1;20250101;;E;DISTRICT_B;PROVINCE_7;7;1666
CUST_02856;I;LOAN_007959;A;0;20251117;9;4;3;20250319;163990;86210;48.48;2954.41;15.32;458.56;14.45;442.45;0;1;20250217;;E;DISTRICT_B;PROVINCE_4;8;1438
CUST_02857;I;LOAN_007960;A;0;20260113;12;6;5;20250213;157000;89980;52.56;3245.32;14.25;562.85;16.44;549.40;0;1;20250113;;E;DISTRICT_B;PROVINCE_7;7;1078
CUST_02858;I;LOAN_007961;A;0;20260112;9;6;2;20250812;74250;57680;53.26;482.77;13.73;74.39;14.46;80.46;0;1;20250402;;E;DISTRICT_B;PROVINCE_7;9;944
CUST_02859;I;LOAN_007962;A;0;20260305;12;7;3;20250405;108010;65570;48.42;467.22;16.35;64.82;15.85;64.81;0;1;20250305;;H;DISTRICT_B;PROVINCE_10;2;988
CUST_02860;I;LOAN_007963;A;0;20260311;10;8;2;20250411;82250;73060;48.22;2839.85;15.78;494.27;15.12;409.77;0;1;20250311;;E;DISTRICT_B;PROVINCE_18;12;1372
CUST_02861;I;LOAN_007964;A;0;20260219;12;7;4;20250321;143140;92620;48.23;2920.78;14.05;368.80;13.72;366.82;0;1;20250219;;E;DISTRICT_B;PROVINCE_1;11;805
CUST_02862;I;LOAN_007965;A;0;20260322;11;8;3;20250422;65610;46390;48.25;1080.28;15.28;185.94;13.51;174.44;0;1;20250322;;E;DISTRICT_B;PROVINCE_26;5;1742
CUST_02862;I;LOAN_007966;A;0;20251220;8;5;2;20250422;79880;42930;51.68;1079.29;14.87;158.99;15.35;157.28;0;1;20250322;;E;DISTRICT_B;PROVINCE_26;7;867
CUST_02863;I;LOAN_007967;A;0;20260319;11;8;3;20250419;105700;68650;47.91;1917.64;14.32;375.36;15.67;300.93;0;1;20250319;;E;DISTRICT_B;PROVINCE_24;7;1184
CUST_02864;I;LOAN_007968;A;0;20260116;8;6;1;20250518;33680;27350;51.18;730.24;16.48;114.25;16.15;121.65;0;1;20250418;;E;DISTRICT_B;PROVINCE_23;7;1216
CUST_02865;I;LOAN_007969;A;0;20260226;11;7;4;20250329;34060;26320;47.87;444.62;14.04;63.37;14.55;53.87;0;1;20250226;;E;DISTRICT_B;PROVINCE_3;4;1837
CUST_02866;I;LOAN_007970;A;0;20260201;12;7;5;20250303;11220;6550;47.38;52.70;15.23;7.12;15.65;7.39;0;1;20250201;;E;DISTRICT_B;PROVINCE_23;1;1834
CUST_02867;I;LOAN_007971;A;0;20251214;9;6;2;20250416;159940;104180;54.65;4448.32;13.60;604.45;16.19;626.90;0;1;20250310;;E;DISTRICT_B;PROVINCE_3;14;950
CUST_02868;I;LOAN_007972;A;0;20260314;13;9;3;20250514;136860;119470;53.98;4656.69;16.44;681.29;14.03;682.34;0;1;20250310;;E;DISTRICT_B;PROVINCE_3;5;859
CUST_02869;I;LOAN_007973;A;0;20260329;11;8;2;20250428;8870;7610;55.79;122.26;14.96;18.00;13.51;19.73;0;1;20250329;;H;DISTRICT_B;PROVINCE_45;10;1573
CUST_02870;I;LOAN_007974;A;0;20260303;14;8;6;20250403;11990;8600;55.08;77.28;15.26;11.11;13.52;11.32;0;1;20250303;;H;DISTRICT_B;PROVINCE_7;2;1144
CUST_02871;I;LOAN_007975;A;0;20251220;12;5;5;20250120;8910;4970;52.57;131.13;16.04;24.09;15.14;21.18;0;1;20241220;;E;DISTRICT_B;PROVINCE_3;2;1772
CUST_02872;I;LOAN_007976;A;0;20260320;11;8;2;20250420;16460;11750;52.14;384.58;15.65;59.55;13.81;49.19;0;1;20250320;;E;DISTRICT_B;PROVINCE_8;4;1001
CUST_02872;I;LOAN_007977;A;0;20260404;12;9;2;20250802;53490;51770;56.09;1136.11;14.17;170.09;13.54;170.64;0;1;20250327;;E;DISTRICT_B;PROVINCE_8;5;1114
CUST_02873;I;LOAN_007978;A;0;20260331;11;9;2;20250430;17190;13390;55.86;181.85;16.16;23.47;14.38;23.08;0;1;20250331;;E;DISTRICT_B;PROVINCE_34;4;1044
CUST_02874;I;LOAN_007979;A;0;20260320;11;9;3;20250420;91860;86000;54.21;2224.01;15.69;337.91;15.14;383.89;0;1;20250320;;E;DISTRICT_B;PROVINCE_6;7;1825
CUST_02875;I;LOAN_007980;A;0;20260328;11;9;3;20250427;75270;67050;48.55;1266.49;15.27;182.02;14.17;190.34;0;1;20250328;;E;DISTRICT_B;PROVINCE_3;12;955
CUST_02876;I;LOAN_007981;A;0;20250911;5;2;3;20250413;5380;2880;60.73;132.10;13.63;16.43;15.14;21.57;0;1;20250313;;H;DISTRICT_B;PROVINCE_42;11;853
CUST_02877;I;LOAN_007982;A;0;20251227;12;5;5;20250127;13110;9770;53.36;137.40;15.33;19.25;13.79;23.31;0;1;20241227;;E;DISTRICT_B;PROVINCE_32;1;906
CUST_02878;I;LOAN_007983;A;0;20250920;3;2;0;20250723;6190;3050;92.06;77.91;14.31;10.95;13.58;10.42;0;1;20250622;;H;DISTRICT_B;PROVINCE_7;6;1097
CUST_02879;I;LOAN_007984;A;0;20260319;12;9;3;20250419;63100;45330;52.33;1388.31;13.99;188.36;15.53;177.23;0;1;20250319;;E;DISTRICT_B;PROVINCE_7;7;979
CUST_02880;I;LOAN_007985;A;0;20251017;8;3;5;20250217;124820;52870;50.59;1715.57;14.49;277.21;15.62;255.59;0;1;20250117;;E;DISTRICT_B;PROVINCE_18;3;1757
CUST_02881;I;LOAN_007986;A;0;20260412;11;10;2;20250612;162920;160090;53.72;5898.12;15.99;939.45;15.24;939.68;0;1;20250407;;H;DISTRICT_B;PROVINCE_14;12;1079
CUST_02882;I;LOAN_007987;A;0;20260127;12;6;5;20250226;33640;21610;46.64;283.95;15.13;51.96;15.86;52.76;0;1;20250127;;E;DISTRICT_B;PROVINCE_7;6;934
CUST_02883;I;LOAN_007988;A;0;20260313;12;8;3;20250513;126250;95940;56.21;4459.14;15.25;583.55;16.04;628.00;0;1;20250311;;E;DISTRICT_B;PROVINCE_3;11;1068
CUST_02884;I;LOAN_007989;A;0;20260105;8;5;3;20250507;15290;11350;55.35;28.70;15.44;3.99;14.99;5.19;0;1;20250407;;H;DISTRICT_B;PROVINCE_1;2;1375
CUST_02885;I;LOAN_007990;A;0;20260116;9;6;2;20250518;13370;13860;57.00;423.70;14.65;54.65;13.83;67.62;0;1;20250418;;E;DISTRICT_B;PROVINCE_8;7;1132
CUST_02886;I;LOAN_007991;A;0;20251115;9;4;4;20250317;104930;71650;53.63;2152.79;15.04;280.39;15.66;305.92;0;1;20250215;;E;DISTRICT_B;PROVINCE_7;4;1110
CUST_02887;I;LOAN_007992;A;0;20260402;11;8;3;20250502;181550;163020;61.08;1491.62;16.07;254.33;15.54;262.99;0;1;20250402;;E;DISTRICT_B;PROVINCE_1;9;1897
CUST_02888;I;LOAN_007993;A;0;20251011;9;4;4;20250211;33930;13880;54.66;514.00;14.83;80.82;15.51;81.89;0;1;20250111;;E;DISTRICT_B;PROVINCE_7;1;964
CUST_02889;I;LOAN_007994;A;0;20260310;12;8;3;20250410;48740;37220;45.34;1625.00;15.04;261.94;13.71;251.50;0;1;20250310;;E;DISTRICT_B;PROVINCE_1;6;906
CUST_02890;I;LOAN_007995;A;0;20260210;12;8;4;20250312;7230;5210;46.75;207.92;14.45;31.31;15.31;36.51;0;1;20250126;;E;DISTRICT_B;PROVINCE_1;1;1882
CUST_02891;I;LOAN_007996;A;0;20251224;8;6;3;20250426;19120;12910;50.98;280.41;14.52;42.56;15.37;44.56;0;1;20250315;;E;DISTRICT_B;PROVINCE_7;14;825
CUST_02892;I;LOAN_007997;A;0;20260227;12;8;3;20250330;133490;119680;57.16;1666.03;15.99;265.50;16.45;252.95;0;1;20250227;;E;DISTRICT_B;PROVINCE_14;12;1141
CUST_02893;I;LOAN_007998;A;0;20260120;9;6;1;20250522;870;710;61.89;24.40;15.22;2.84;14.50;3.11;0;1;20250422;;H;DISTRICT_B;PROVINCE_7;2;1284
CUST_02894;I;LOAN_007999;A;0;20251204;9;4;3;20250406;19460;13260;59.90;56.86;16.07;8.52;15.34;8.29;0;1;20250306;;E;DISTRICT_B;PROVINCE_34;5;1394
CUST_02895;I;LOAN_008000;A;0;20260322;12;8;2;20250422;93230;73340;49.59;2382.75;15.04;268.26;16.34;272.50;0;1;20250322;;E;DISTRICT_B;PROVINCE_6;14;1117
CUST_02896;I;LOAN_008001;A;0;20250928;2;3;0;20250729;1400;1560;62.66;25.64;13.88;4.42;15.77;3.91;0;1;20250629;;H;DISTRICT_B;PROVINCE_7;15;935
CUST_02897;I;LOAN_008002;A;0;20260306;11;8;4;20250406;65190;58320;58.25;224.73;15.24;39.40;13.58;40.03;0;1;20250306;;E;DISTRICT_B;PROVINCE_4;9;1701
CUST_02897;I;LOAN_008003;A;0;20260306;11;8;4;20250406;97440;72040;50.57;295.69;15.28;48.69;13.92;49.43;0;1;20250306;;E;DISTRICT_B;PROVINCE_4;5;1458
CUST_02898;I;LOAN_008004;A;0;20260119;8;6;1;20250521;147110;143310;51.68;3972.50;14.19;547.15;14.27;511.14;0;1;20250421;;H;DISTRICT_B;PROVINCE_30;12;1636
CUST_02898;I;LOAN_008005;A;0;20260119;8;7;2;20250521;64930;56030;57.60;1701.00;15.72;232.97;13.98;235.20;0;1;20250421;;H;DISTRICT_B;PROVINCE_30;1;1399
CUST_02899;I;LOAN_008006;A;0;20260301;13;7;3;20250401;111450;83070;50.06;923.70;14.21;164.95;13.75;148.86;0;1;20250301;;E;DISTRICT_B;PROVINCE_9;8;1854
CUST_02900;I;LOAN_008007;A;0;20260228;12;7;4;20250331;100720;72920;51.08;962.82;14.14;139.47;14.95;129.48;0;1;20250228;;E;DISTRICT_B;PROVINCE_11;12;1256
CUST_02901;I;LOAN_008008;A;0;20260331;11;9;2;20250430;41220;38150;54.88;390.72;16.47;57.67;13.50;74.88;0;1;20250331;;E;DISTRICT_B;PROVINCE_7;13;1883
CUST_02901;I;LOAN_008009;A;0;20260224;11;7;3;20250326;99240;66360;45.36;1511.45;14.39;219.61;13.71;223.08;0;1;20250224;;E;DISTRICT_B;PROVINCE_7;13;1641
CUST_02902;I;LOAN_008010;A;0;20260102;11;6;5;20250202;107280;57560;55.49;495.44;16.21;81.44;16.31;73.48;0;1;20250102;;E;DISTRICT_B;PROVINCE_3;15;1568
CUST_02903;I;LOAN_008011;A;0;20260317;11;8;3;20250417;9110;6010;60.43;252.94;15.86;34.93;14.04;38.39;0;1;20250315;;H;DISTRICT_B;PROVINCE_3;11;1632
CUST_02904;I;LOAN_008012;A;0;20251224;9;6;3;20250426;189720;128610;50.37;2489.01;15.02;358.09;15.62;340.94;0;1;20250327;;E;DISTRICT_B;PROVINCE_3;10;1805
CUST_02905;I;LOAN_008013;A;0;20260226;12;7;3;20250329;108970;75790;55.10;1069.57;15.18;175.48;14.36;172.15;0;1;20250226;;E;DISTRICT_B;PROVINCE_42;10;835
CUST_02906;I;LOAN_008014;A;0;20260103;8;6;2;20250505;60910;45760;50.40;231.24;15.19;33.24;14.86;34.57;0;1;20250405;;E;DISTRICT_B;PROVINCE_14;12;1087
CUST_02907;I;LOAN_008015;A;0;20260312;9;8;0;20250713;90210;81560;62.67;3888.57;15.98;466.19;16.41;460.49;0;1;20250613;;H;DISTRICT_B;PROVINCE_60;5;1754
CUST_02908;I;LOAN_008016;A;0;20251210;9;5;3;20250412;6840;4370;65.36;185.95;13.51;28.66;15.05;28.10;0;1;20250308;;H;DISTRICT_B;PROVINCE_42;11;1113
CUST_02909;I;LOAN_008017;A;0;20260328;12;9;3;20250427;138260;123550;45.98;1735.54;16.21;301.95;14.60;339.22;0;1;20250328;;E;DISTRICT_B;PROVINCE_14;7;1064
CUST_02910;I;LOAN_008018;A;0;20260316;11;9;2;20250416;51900;45510;51.76;1369.21;14.91;266.59;13.99;255.91;0;1;20250316;;E;DISTRICT_B;PROVINCE_20;11;1101
CUST_02910;I;LOAN_008019;A;0;20251218;11;6;5;20250620;54810;33020;49.29;766.50;13.77;117.59;15.82;147.72;0;1;20241208;;E;DISTRICT_B;PROVINCE_20;14;818
CUST_02911;I;LOAN_008020;A;0;20260225;11;7;4;20250328;112420;14720;51.92;261.94;13.56;30.49;13.93;33.92;0;1;20250225;;E;DISTRICT_B;PROVINCE_6;14;1073
CUST_02912;I;LOAN_008021;A;0;20251227;8;6;2;20250428;7130;6380;51.83;93.22;16.08;12.48;15.75;12.52;0;1;20250329;;E;DISTRICT_B;PROVINCE_7;2;1466
CUST_02913;I;LOAN_008022;A;0;20251219;11;6;6;20250119;76920;36020;56.91;974.44;13.77;171.02;15.58;179.20;0;1;20241219;;E;DISTRICT_B;PROVINCE_3;6;922
CUST_02914;I;LOAN_008023;A;0;20260302;13;7;3;20250402;51850;39840;47.97;395.72;14.08;71.81;16.06;66.50;0;1;20250302;;E;DISTRICT_B;PROVINCE_6;9;1594
CUST_02915;I;LOAN_008024;A;0;20260305;8;7;0;20250706;73470;63620;53.51;345.16;13.96;61.13;14.82;49.74;0;1;20250606;;H;DISTRICT_B;PROVINCE_1;3;908
CUST_02916;I;LOAN_008025;A;0;20260414;13;10;2;20250514;36090;33430;49.11;1384.58;16.17;167.72;14.68;168.14;0;1;20250414;;E;DISTRICT_B;PROVINCE_14;4;1050
CUST_02917;I;LOAN_008026;A;0;20260314;11;9;3;20250414;12220;11630;53.98;371.95;14.12;56.81;14.51;61.11;0;1;20250314;;E;DISTRICT_B;PROVINCE_23;11;977
CUST_02918;I;LOAN_008027;A;0;20260415;12;9;1;20250515;110260;97400;49.00;4147.88;16.04;533.93;14.00;536.37;0;1;20250331;;E;DISTRICT_B;PROVINCE_11;4;1185
CUST_02919;I;LOAN_008028;A;0;20260323;10;9;2;20250724;75680;78380;50.25;3471.97;15.67;431.05;14.01;408.03;0;1;20250311;;H;DISTRICT_B;PROVINCE_46;12;1218
CUST_02919;I;LOAN_008029;A;0;20260318;11;9;2;20250418;41120;35040;55.64;976.56;16.33;157.61;15.46;168.29;0;1;20250318;;H;DISTRICT_B;PROVINCE_46;3;914
CUST_02920;I;LOAN_008030;A;0;20260314;12;9;2;20250414;48730;42800;52.71;1317.76;16.04;190.31;14.20;186.29;0;1;20250314;;E;DISTRICT_B;PROVINCE_3;6;1250
CUST_02921;I;LOAN_008031;A;0;20260326;11;9;3;20250426;21880;19280;49.17;310.57;13.57;53.88;15.72;45.65;0;1;20250327;;E;DISTRICT_B;PROVINCE_12;7;1437
CUST_02921;I;LOAN_008032;A;0;20251222;9;6;2;20250424;48740;36560;55.48;805.81;14.61;120.16;14.56;113.94;0;1;20250324;;E;DISTRICT_B;PROVINCE_12;8;855
CUST_02922;I;LOAN_008033;A;0;20260412;11;9;2;20250512;68240;56530;56.66;2477.23;14.28;367.43;14.55;388.72;0;1;20250412;;E;DISTRICT_B;PROVINCE_3;3;1262
CUST_02922;I;LOAN_008034;A;0;20260324;12;8;3;20250424;100500;67290;53.32;1645.56;15.26;266.42;14.98;231.89;0;1;20250324;;E;DISTRICT_B;PROVINCE_3;5;839
CUST_02923;I;LOAN_008035;A;0;20260412;11;9;2;20250512;33260;29200;49.83;1143.04;13.67;151.92;15.03;138.17;0;1;20250412;;E;DISTRICT_B;PROVINCE_6;13;1308
CUST_02924;I;LOAN_008036;A;0;20260331;12;9;2;20250430;46440;38560;54.12;402.32;16.21;57.35;15.54;71.74;0;1;20250331;;E;DISTRICT_B;PROVINCE_37;2;1073
CUST_02925;I;LOAN_008037;A;0;20260411;12;10;2;20250511;146920;129720;47.31;4986.49;16.13;681.49;15.67;742.29;0;1;20250411;;E;DISTRICT_B;PROVINCE_36;2;953
CUST_02926;I;LOAN_008038;A;0;20250716;3;0;1;20250515;27210;9210;48.22;402.42;14.11;61.71;14.04;53.39;0;1;20250415;;E;DISTRICT_B;PROVINCE_7;5;1361
CUST_02927;I;LOAN_008039;A;0;20260224;12;7;3;20250326;90850;77910;50.94;1227.43;15.63;225.09;15.99;204.75;0;1;20250224;;E;DISTRICT_B;PROVINCE_18;15;1419
CUST_02928;I;LOAN_008040;A;0;20260322;11;8;2;20250422;14770;10130;53.27;271.16;15.67;34.38;16.18;39.86;0;1;20250322;;E;DISTRICT_B;PROVINCE_24;14;1486
CUST_02928;I;LOAN_008041;A;0;20260227;10;7;4;20250330;64510;50890;50.21;810.68;14.74;98.28;14.88;113.11;0;1;20250227;;E;DISTRICT_B;PROVINCE_24;3;1088
CUST_02929;I;LOAN_008042;A;0;20260305;10;7;4;20250405;62470;50660;55.31;290.84;14.97;43.54;14.74;39.37;0;1;20250305;;E;DISTRICT_B;PROVINCE_10;2;1883
CUST_02930;I;LOAN_008043;A;0;20260406;12;9;2;20250506;17510;12990;57.93;60.01;14.15;10.69;14.61;10.28;0;1;20250406;;H;DISTRICT_B;PROVINCE_3;8;1444
CUST_02931;I;LOAN_008044;A;0;20251211;8;6;3;20250413;85740;54380;45.56;2599.87;15.00;377.06;15.99;379.59;0;1;20250313;;E;DISTRICT_B;PROVINCE_73;13;1039
CUST_02932;I;LOAN_008045;A;0;20251128;13;5;7;20241229;175010;83610;50.42;983.56;16.03;184.31;13.61;166.67;0;1;20241128;;E;DISTRICT_B;PROVINCE_14;12;1312
CUST_02932;I;LOAN_008046;A;0;20260401;12;8;2;20250501;64210;49620;58.07;645.84;16.25;95.18;14.81;78.75;0;1;20250401;;E;DISTRICT_B;PROVINCE_14;12;816
CUST_02933;I;LOAN_008047;A;0;20251218;11;5;5;20250118;55500;27330;50.06;950.09;14.04;148.35;13.95;150.41;0;1;20241218;;E;DISTRICT_B;PROVINCE_8;2;976
CUST_02934;I;LOAN_008048;A;0;20260321;10;9;3;20250421;56260;45760;49.39;1077.47;13.69;155.77;16.12;158.02;0;1;20250321;;E;DISTRICT_B;PROVINCE_7;3;1730
CUST_02934;I;LOAN_008049;A;0;20260301;12;8;4;20250401;109440;71340;57.40;822.43;13.97;148.55;15.65;138.17;0;1;20250301;;E;DISTRICT_B;PROVINCE_7;7;1522
CUST_02935;I;LOAN_008050;A;0;20260413;11;9;1;20250513;92900;88070;53.54;3006.49;14.49;470.24;16.45;452.95;0;1;20250413;;E;DISTRICT_B;PROVINCE_4;3;1635
CUST_02936;I;LOAN_008051;A;0;20260311;12;9;2;20250411;69260;58470;51.82;2347.92;14.83;401.93;16.33;398.47;0;1;20250311;;E;DISTRICT_B;PROVINCE_34;11;1192
CUST_02937;I;LOAN_008052;A;0;20260205;9;6;1;20250607;58060;47210;56.43;148.25;14.85;18.24;16.00;18.83;0;1;20250501;;E;DISTRICT_B;PROVINCE_1;2;845
CUST_02938;I;LOAN_008053;A;0;20251223;8;6;3;20250425;53680;36600;56.99;735.89;16.20;100.32;15.34;95.89;0;1;20250325;;E;DISTRICT_B;PROVINCE_11;4;956
CUST_02939;I;LOAN_008054;A;0;20260414;12;10;2;20250514;101270;80890;57.54;3175.79;15.33;401.29;14.80;418.80;0;1;20250414;;E;DISTRICT_B;PROVINCE_18;13;1052
CUST_02940;I;LOAN_008055;A;0;20260405;13;9;3;20250505;27810;26480;53.93;129.74;16.09;21.38;16.46;24.06;0;1;20250321;;E;DISTRICT_B;PROVINCE_7;2;1013
CUST_02941;I;LOAN_008056;A;0;20260313;11;9;3;20250413;71490;59760;51.50;2483.42;13.83;303.38;14.09;359.57;0;1;20250313;;E;DISTRICT_B;PROVINCE_29;6;1380
CUST_02942;I;LOAN_008057;A;0;20260330;11;9;3;20250429;131350;93300;53.23;1201.65;15.80;222.96;14.78;213.47;0;1;20250330;;E;DISTRICT_B;PROVINCE_3;15;1585
CUST_02943;I;LOAN_008058;A;0;20260108;9;6;1;20250510;94150;84000;48.58;3597.33;14.33;566.60;13.68;523.20;0;1;20250410;;E;DISTRICT_B;PROVINCE_3;15;830
CUST_02943;I;LOAN_008059;A;0;20260108;9;7;1;20250510;59810;51820;49.91;2368.89;16.25;368.76;15.16;336.19;0;1;20250410;;E;DISTRICT_B;PROVINCE_3;13;1365
CUST_02944;I;LOAN_008060;A;0;20260411;12;10;1;20250511;85270;70190;50.68;2546.47;13.90;403.15;15.78;419.06;0;1;20250411;;E;DISTRICT_B;PROVINCE_3;5;829
CUST_02945;I;LOAN_008061;A;0;20251215;8;5;3;20250417;27860;21450;54.03;652.11;16.02;98.66;15.34;107.37;0;1;20250317;;E;DISTRICT_B;PROVINCE_6;9;1541
CUST_02946;I;LOAN_008062;A;0;20260109;13;6;5;20250209;141400;76860;48.13;3436.56;14.43;530.23;13.77;613.04;0;1;20241227;;E;DISTRICT_B;PROVINCE_3;14;1695
CUST_02947;I;LOAN_008063;A;0;20260130;9;6;2;20250601;143380;114480;52.37;1530.64;15.14;231.83;16.13;252.38;0;1;20250501;;E;DISTRICT_B;PROVINCE_7;12;808
CUST_02948;I;LOAN_008064;A;0;20260228;8;8;0;20250701;3540;3580;60.27;44.28;15.76;6.65;15.78;6.79;0;1;20250518;;H;DISTRICT_B;PROVINCE_7;5;1118
CUST_02948;I;LOAN_008065;A;0;20260412;8;8;0;20250810;32970;26060;51.91;649.69;13.92;103.35;14.96;87.65;0;1;20250627;;H;DISTRICT_B;PROVINCE_7;14;1307
CUST_02949;I;LOAN_008066;A;0;20260320;12;9;2;20250520;68880;56910;50.02;1496.39;16.09;211.08;16.30;257.45;0;1;20250303;;E;DISTRICT_B;PROVINCE_39;4;1653
CUST_02950;I;LOAN_008067;A;0;20260303;11;7;3;20250403;87630;68290;55.17;716.02;16.09;98.76;16.14;91.86;0;1;20250303;;E;DISTRICT_B;PROVINCE_7;9;1154
CUST_02950;I;LOAN_008068;A;0;20251222;9;5;2;20250424;7840;6460;55.59;115.09;15.90;17.77;15.69;21.10;0;1;20250324;;E;DISTRICT_B;PROVINCE_7;10;1318
CUST_02950;I;LOAN_008069;A;0;20260404;8;8;0;20250802;32240;33550;82.86;325.64;15.12;56.16;15.29;59.73;0;1;20250705;;H;DISTRICT_B;PROVINCE_7;2;809
CUST_02950;I;LOAN_008070;A;0;20260315;12;9;2;20250415;27840;24700;56.69;888.23;16.35;129.51;14.95;123.57;0;1;20250315;;E;DISTRICT_B;PROVINCE_7;3;1163
CUST_02951;I;LOAN_008071;A;0;20260404;13;8;2;20250504;50840;41690;54.42;286.16;14.39;53.57;15.68;44.48;0;1;20250404;;E;DISTRICT_B;PROVINCE_1;11;1222
CUST_02952;I;LOAN_008072;A;0;20251228;9;6;3;20250429;121820;75190;50.69;1336.82;14.34;204.74;14.13;182.91;0;1;20250330;;E;DISTRICT_B;PROVINCE_36;5;1508
CUST_02953;I;LOAN_008073;A;0;20260311;11;9;3;20250411;125330;122070;57.20;5197.10;14.21;667.97;14.52;615.91;0;1;20250225;;E;DISTRICT_B;PROVINCE_11;3;1010
CUST_02954;I;LOAN_008074;A;0;20251118;8;4;4;20250320;11180;6440;55.45;179.95;14.05;28.53;15.42;25.91;0;1;20250218;;H;DISTRICT_B;PROVINCE_1;11;1426
CUST_02955;I;LOAN_008075;A;0;20250722;2;1;1;20250521;35270;15440;53.65;340.01;13.60;54.48;14.16;60.57;0;1;20250421;;E;DISTRICT_B;PROVINCE_36;10;997
CUST_02956;I;LOAN_008076;A;0;20260225;11;8;3;20250328;146070;98150;51.77;1584.24;14.03;233.39;14.51;245.31;0;1;20250225;;E;DISTRICT_B;PROVINCE_7;8;1745
CUST_02957;I;LOAN_008077;A;0;20251011;9;4;5;20250211;138980;70030;54.07;2359.94;14.55;385.12;15.59;429.09;0;1;20250111;;E;DISTRICT_B;PROVINCE_24;7;1081
CUST_02958;I;LOAN_008078;A;0;20250929;3;2;0;20250730;63340;75920;56.27;879.68;14.95;109.94;15.33;119.41;0;1;20250702;;E;DISTRICT_B;PROVINCE_1;15;1129
CUST_02959;I;LOAN_008079;A;0;20260415;12;9;2;20250515;78670;55510;51.77;2248.94;15.48;292.30;15.61;332.41;0;1;20250331;;E;DISTRICT_B;PROVINCE_23;2;1137
CUST_02960;I;LOAN_008080;A;0;20260220;12;7;4;20250322;43060;36170;54.81;906.46;15.75;108.09;14.56;128.45;0;1;20250220;;E;DISTRICT_B;PROVINCE_3;5;1693
CUST_02961;I;LOAN_008081;A;0;20251229;11;6;5;20250129;144630;74500;54.22;1120.49;14.33;158.00;13.74;148.26;0;1;20241229;;E;DISTRICT_B;PROVINCE_11;14;1231
CUST_02962;I;LOAN_008082;A;0;20260209;12;7;4;20250311;18920;16200;50.89;676.92;15.75;90.35;13.88;108.89;0;1;20250131;;E;DISTRICT_B;PROVINCE_8;7;1044
CUST_02962;I;LOAN_008083;A;0;20260109;12;6;4;20250311;8600;5250;55.27;207.01;16.10;36.37;13.93;36.94;0;1;20250101;;E;DISTRICT_B;PROVINCE_8;11;1132
CUST_02962;I;LOAN_008084;A;0;20251113;8;4;3;20250315;21710;15180;53.80;613.95;15.44;91.78;14.37;84.60;0;1;20250213;;E;DISTRICT_B;PROVINCE_8;1;902
CUST_02962;I;LOAN_008085;A;0;20251129;8;5;3;20250401;4260;3240;61.14;41.79;15.71;6.32;14.91;6.23;0;1;20250301;;E;DISTRICT_B;PROVINCE_8;5;926
CUST_02962;I;LOAN_008086;A;0;20251219;12;6;5;20250119;10980;5570;50.32;137.48;14.03;21.39;14.60;22.74;0;1;20241219;;E;DISTRICT_B;PROVINCE_8;11;880
CUST_02963;I;LOAN_008087;A;0;20260317;12;8;2;20250417;21710;16960;46.03;578.53;16.50;89.88;14.06;79.78;0;1;20250317;;E;DISTRICT_B;PROVINCE_42;1;1239
CUST_02964;I;LOAN_008088;A;0;20260320;10;9;2;20250420;44970;40560;48.77;1158.46;13.94;159.57;13.75;167.50;0;1;20250320;;E;DISTRICT_B;PROVINCE_42;15;1507
CUST_02965;I;LOAN_008089;A;0;20260316;11;9;3;20250416;100400;85940;54.74;3456.03;14.28;452.91;14.04;503.12;0;1;20250316;;E;DISTRICT_B;PROVINCE_24;11;1494
CUST_02966;I;LOAN_008090;A;0;20251216;12;5;6;20250116;11220;7730;48.57;208.36;16.15;35.90;15.16;31.94;0;1;20241216;;E;DISTRICT_B;PROVINCE_7;14;1055
CUST_02967;I;LOAN_008091;A;0;20260318;12;9;2;20250418;51480;42030;51.57;1244.67;14.93;193.15;15.20;186.11;0;1;20250314;;E;DISTRICT_B;PROVINCE_10;6;1262
CUST_02968;I;LOAN_008092;A;0;20251126;3;2;0;20250926;3430;3300;52.85;60.22;15.07;7.70;13.72;8.32;0;1;20250629;;H;DISTRICT_B;PROVINCE_7;6;1601
CUST_02968;I;LOAN_008093;A;0;20251125;2;3;0;20250925;2360;2500;56.46;47.51;14.42;6.38;15.85;5.99;0;1;20250628;;H;DISTRICT_B;PROVINCE_7;5;1378
CUST_02968;I;LOAN_008094;A;0;20260113;5;6;0;20250813;23940;24190;59.85;407.36;14.97;52.27;13.73;59.07;0;1;20250630;;H;DISTRICT_B;PROVINCE_7;7;1094
CUST_02968;I;LOAN_008095;A;0;20250927;2;3;0;20250728;2070;2220;62.66;47.69;15.90;7.31;15.85;6.70;0;1;20250628;;H;DISTRICT_B;PROVINCE_7;8;1720
CUST_02969;I;LOAN_008096;A;0;20260413;12;9;1;20250513;87780;87900;51.42;2812.89;14.51;466.06;14.65;528.79;0;1;20250413;;E;DISTRICT_B;PROVINCE_7;10;1894
